plant_id,plant_installation_date,plant_name,sector,state,city,area,user_id,user_name,user_mobile,user_email,wind_speed,wind_direction,wind_speed_category,wind_direction_category,generator_speed,installation_year,theoretical_power,power_output,product_type1_wind_turbine,product_type2_tower_structure,product_type3_power_inverter,product_type4_controller_unit,total_num_of_products,installation_type,installation_cost,total_cost,User_Advantage
P_006207,2024-02-02,Sangli Wind Farm VI,Government (MNRE),Maharashtra,Sangli,Semi-Urban,U_000668,Henry Mukherjee,8201692951,henry_mukherjee@outlook.com,10.81,111,Moderate,East,17.78,2024,16.8,18.67,10,10,11,10,41,Self,0,3260000,profit
P_006208,2025-11-05,Karnataka Sky Block,Commercial,Karnataka,Bidar,Semi-Urban,U_001124,Kamala Singh,8257764650,ksingh10@outlook.com,9.54,135,Moderate,South,12.65,2025,7.16,7.96,7,7,11,0,25,Professional,75000,4145000,profit
P_006209,2024-09-22,Jodhpur Wind Farm I,Industrial,Rajasthan,Jodhpur,Urban,U_000193,Ucchal Thakur,8179968849,thakur.ucchal443@hotmail.com,9.52,197,Moderate,South,17.21,2024,34.75,38.61,20,20,21,24,85,Professional,75000,12955000,profit
P_006210,2022-07-03,Vidisha Wind Farm X,Private,Madhya Pradesh,Vidisha,Semi-Urban,U_001497,Xiti Somani,9829294523,xiti7854@yahoo.com,6.49,257,Light Breeze,West,11.61,2022,2.1,2.33,5,5,10,5,25,Professional,75000,3775000,profit
P_006211,2023-01-28,Shakti Nashik Draft Base,Commercial,Maharashtra,Nashik,Semi-Urban,U_000921,Vihaan Rathore,8863382036,vihaan.rathore13@hotmail.com,4.38,56,Light Breeze,East,10.95,2023,2.44,2.71,17,17,19,20,73,Professional,75000,11125000,profit
P_006212,2025-03-20,Amba Ratlam Cyclone Node,Private,Madhya Pradesh,Ratlam,Semi-Urban,U_001060,Yuvraj Biswas,9490153186,yuvraj1764@outlook.com,9.59,86,Moderate,East,13.2,2025,20.84,23.16,30,30,30,31,121,Self,0,9630000,profit
P_006213,2024-09-19,Amba Namakkal Surge Harvest,Industrial,Tamil Nadu,Namakkal,Semi-Urban,U_000513,Leela Bajpai,9091578736,lbajpai32@hotmail.com,8.18,183,Moderate,South,12.21,2024,10.42,11.58,17,0,0,21,38,Professional,75000,6030000,profit
P_006214,2025-11-19,Guru Udaipur Velocity Arena,Government (MNRE),Rajasthan,Udaipur,Semi-Urban,U_001381,Azad Ghosh,8449140949,azad2663@yahoo.com,9.26,285,Moderate,West,13.4,2025,12.0,13.33,12,12,0,0,24,Professional,75000,4560000,profit
P_006215,2023-09-03,Punjab Spiral Generation,Co-operative,Punjab,Patiala,Rural,U_000548,Anika Varadarajan,9270049178,anika_varadarajan@outlook.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,25,28,27,80,Professional,75000,10490000,no_change
P_006216,2023-02-05,Karur Wind Farm IX,Commercial,Tamil Nadu,Karur,Urban,U_001311,Tarak Bhatia,7834871637,tbhatia36@gmail.com,14.61,269,Strong,West,9.97,2023,47.42,52.69,30,30,35,0,95,Self,0,9000000,profit
P_006217,2023-04-08,Moga Wind Farm II,Private,Punjab,Moga,Rural,U_000384,Aarnav Mathur,9136561039,aarnav1463@outlook.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,8,12,8,28,Professional,75000,3700000,no_change
P_006218,2024-05-28,Jhunjhunu Wind Farm IX,Industrial,Rajasthan,Jhunjhunu,Urban,U_000011,Riya Malik,7847521591,r.malik2007@outlook.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,6,0,7,13,Self,0,690000,no_change
P_006219,2023-07-28,Sri Thalassery Marut Complex,Private,Kerala,Thalassery,Rural,U_001248,Alka Rao,7608231488,alka.rao78@hotmail.com,9.36,188,Moderate,South,14.58,2023,20.71,23.01,21,21,21,23,86,Self,0,6780000,profit
P_006220,2025-09-17,Jaisalmer Wind Farm IX,Private,Rajasthan,Jaisalmer,Rural,U_001025,Lajita Chauhan,9016884007,lajitac1985@hotmail.com,11.02,255,Moderate,West,14.74,2025,44.73,49.7,27,0,27,30,84,Professional,75000,12870000,profit
P_006221,2025-03-05,Andhra Flow Site,Government (MNRE),Andhra Pradesh,Machilipatnam,Semi-Urban,U_001480,Vivaan Shinde,8912577108,vshinde55@yahoo.com,8.06,309,Moderate,West,12.43,2025,3.34,3.71,5,5,5,9,24,Self,0,1720000,profit
P_006222,2022-01-27,Tamil Anila Operations,Private,Tamil Nadu,Kanchipuram,Rural,U_001239,Aayush Shinde,9398357889,aayushs1983@hotmail.com,5.68,95,Light Breeze,East,11.87,2022,10.53,11.7,29,29,0,32,90,Professional,75000,14380000,profit
P_006223,2023-10-19,Jai Tiruppur Zephyr Systems,Co-operative,Tamil Nadu,Tiruppur,Urban,U_000939,Varsha Khandelwal,9827931784,khandelwal.varsha759@hotmail.com,15.89,255,Strong,West,12.02,2023,25.5,28.33,10,10,13,12,45,Professional,75000,6815000,profit
P_006224,2024-04-26,Subramani Dausa Atmos Corridor,Co-operative,Rajasthan,Dausa,Semi-Urban,U_000299,Yasti Pawar,7662914552,y.pawar1985@gmail.com,5.42,255,Light Breeze,West,14.8,2024,4.15,4.61,14,14,0,16,44,Professional,75000,7000000,profit
P_006225,2024-12-21,Rajasthan Wave Utility,Industrial,Rajasthan,Bikaner,Semi-Urban,U_001190,Hemani Singhal,7258422042,hemanis1984@outlook.com,8.67,89,Moderate,East,13.51,2024,16.72,18.58,28,28,30,30,116,Professional,75000,17840000,profit
P_006226,2025-08-06,Telangana Tempest Circle,Commercial,Telangana,Ramagundam,Rural,U_001112,Wyatt Siddiqui,9767150414,wyatt.siddiqui46@hotmail.com,14.23,189,Strong,South,15.37,2025,54.94,61.04,20,20,23,21,84,Professional,75000,12910000,profit
P_006227,2025-05-01,Mahalaxmi Moga Gale Farm,Private,Punjab,Moga,Semi-Urban,U_000478,Harsh Dutta,7334332631,harshd1984@outlook.com,5.41,305,Light Breeze,West,12.94,2025,1.13,1.26,6,6,8,11,31,Professional,75000,4515000,profit
P_006228,2023-10-05,Gujarat Marut Zone,Commercial,Gujarat,Bhuj,Rural,U_000928,Finn Vyas,8892539343,f.vyas1977@outlook.com,7.49,51,Light Breeze,East,16.19,2023,11.97,13.3,18,18,0,18,54,Professional,75000,8730000,profit
P_006229,2024-11-20,Mohali Wind Farm V,Co-operative,Punjab,Mohali,Urban,U_001068,Faras Chauhan,8280436992,farasc1981@gmail.com,6.08,106,Light Breeze,East,9.52,2024,6.56,7.29,28,0,30,31,89,Professional,75000,13605000,profit
P_006230,2024-09-02,Gujarat Pressure Estate,Private,Gujarat,Valsad,Rural,U_001109,Edhitha Hegde,9980144899,hegde.edhitha562@outlook.com,8.86,221,Moderate,South,10.16,2024,16.16,8.56,10,10,10,12,42,Professional,75000,6410000,loss
P_006231,2025-01-12,Madhya Cyclone Site,Industrial,Madhya Pradesh,Satna,Urban,U_000160,Robert Nair,7207692853,rnair29@hotmail.com,13.55,274,Moderate,West,11.59,2025,29.36,32.62,17,17,19,21,74,Professional,75000,11230000,profit
P_006232,2024-09-25,Payyanur Wind Farm IV,Government (MNRE),Kerala,Payyanur,Rural,U_000943,Ekanta Pandey,9469164104,e.pandey1971@yahoo.com,9.51,250,Moderate,West,14.65,2024,9.23,10.26,9,9,10,11,39,Professional,75000,5925000,profit
P_006233,2024-09-13,Tonk Wind Farm V,Industrial,Rajasthan,Tonk,Rural,U_000123,Girik Pillai,9374040832,pillai.girik396@hotmail.com,8.13,259,Moderate,West,13.27,2024,11.45,12.72,18,18,23,21,80,Professional,75000,12150000,profit
P_006234,2021-03-11,Kerala Anila Heights,Government (MNRE),Kerala,Manjeri,Rural,U_001409,Naksh Sethi,9382726034,naksh_sethi@hotmail.com,11.27,143,Moderate,South,17.82,2021,40.39,32.78,14,14,15,18,61,Professional,75000,9235000,loss
P_006235,2023-05-22,Thiruvananthapuram Wind Farm VI,Commercial,Kerala,Thiruvananthapuram,Urban,U_001405,Falguni Vyas,9800158869,falguni.vyas71@hotmail.com,12.3,164,Moderate,South,17.7,2023,18.33,20.37,9,0,11,9,29,Self,0,2280000,profit
P_006236,2023-01-12,Tonk Wind Farm IV,Commercial,Rajasthan,Tonk,Rural,U_000980,Aryan More,9058798526,aryan_more@gmail.com,5.86,138,Light Breeze,South,14.79,2023,9.04,5.6,12,12,12,13,49,Professional,75000,7545000,loss
P_006237,2021-03-08,Karnataka Aero Block,Government (MNRE),Karnataka,Tumkur,Urban,U_000593,Tejas Jain,7847475392,tejas_jain@outlook.com,10.47,331,Moderate,North,14.88,2021,16.75,18.61,14,0,15,15,44,Self,0,3450000,profit
P_006238,2024-12-27,Janani Sagar Crosswind Heights,Private,Madhya Pradesh,Sagar,Urban,U_000413,Odika Pawar,7903785801,opawar37@yahoo.com,11.13,144,Moderate,South,13.45,2024,17.13,19.03,15,15,16,20,66,Professional,75000,9960000,profit
P_006239,2023-06-10,Mahalaxmi Dindigul Wave Point,Co-operative,Tamil Nadu,Dindigul,Semi-Urban,U_000145,Krish Balakrishnan,8891783278,k.balakrishnan1981@outlook.com,8.78,187,Moderate,South,15.33,2023,23.99,18.89,19,19,20,21,79,Professional,75000,12125000,loss
P_006240,2021-05-01,Trimurti Katni Gust Park,Private,Madhya Pradesh,Katni,Rural,U_000769,Rachita Majumdar,7845460922,rachitam1981@gmail.com,0.0,0,NA,NA,0.0,2021,0.0,0.0,0,26,27,27,80,Professional,75000,10510000,no_change
P_006241,2025-12-12,Buldhana Wind Farm VIII,Private,Maharashtra,Buldhana,Semi-Urban,U_000847,Urmi Bisht,9491817371,urmi4714@outlook.com,8.6,216,Moderate,South,11.7,2025,12.24,13.6,18,18,18,23,77,Self,0,5910000,profit
P_006242,2023-05-11,Shri Bellary Tornado Urja,Government (MNRE),Karnataka,Bellary,Semi-Urban,U_000022,Chandran Gokhale,8751862445,gokhale.chandran813@yahoo.com,13.17,176,Moderate,South,11.34,2023,75.35,36.72,21,21,0,26,68,Professional,75000,10710000,loss
P_006243,2021-09-25,Palakkad Wind Farm VIII,Co-operative,Kerala,Palakkad,Urban,U_001052,Dayita Mehta,8105714784,dayitam1987@outlook.com,9.59,220,Moderate,South,14.73,2021,20.51,22.79,19,19,21,20,79,Self,0,6230000,profit
P_006244,2025-01-07,Mahalaxmi Madanapalle Monsoon Works,Government (MNRE),Andhra Pradesh,Madanapalle,Rural,U_000081,Ekta Narayanan,7157570450,narayanan.ekta458@yahoo.com,14.06,9,Strong,North,13.97,2025,24.88,27.65,13,13,13,16,55,Professional,75000,8375000,profit
P_006245,2023-06-06,Krishna Bhilwara Marut Park,Co-operative,Rajasthan,Bhilwara,Rural,U_000673,Tanish Karthik,9985241455,tkarthik63@yahoo.com,11.81,231,Moderate,West,15.75,2023,44.08,48.98,28,28,31,30,117,Professional,75000,17975000,profit
P_006246,2025-06-26,Mahadev Nellore Airflow Harvest,Co-operative,Andhra Pradesh,Nellore,Semi-Urban,U_000836,Janya Bose,7293146178,janya.bose2@yahoo.com,10.37,264,Moderate,West,11.28,2025,19.46,21.62,18,18,18,21,75,Professional,75000,11475000,profit
P_006247,2025-02-11,Ishwar Neyyattinkara Velocity Urja,Private,Kerala,Neyyattinkara,Urban,U_001395,Kabir Rathore,8550085301,k.rathore1988@gmail.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,24,29,28,81,Professional,75000,10575000,no_change
P_006248,2023-07-17,Gauri Kozhikode Anila Energy,Commercial,Kerala,Kozhikode,Rural,U_000726,Mitesh Mishra,9146561098,mmishra19@yahoo.com,8.37,199,Moderate,South,16.3,2023,23.54,26.16,30,30,31,0,91,Professional,75000,15585000,profit
P_006249,2023-11-23,Tamil Gust Network,Industrial,Tamil Nadu,Chennai,Urban,U_000142,Nicholas Grover,8189569445,n.grover1974@outlook.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,16,20,16,52,Professional,75000,6860000,no_change
P_006250,2024-11-05,Rewa Wind Farm IX,Co-operative,Madhya Pradesh,Rewa,Semi-Urban,U_000591,Samesh Chopra,9802033697,samesh.chopra78@gmail.com,3.53,194,Light Breeze,South,15.28,2024,3.37,3.74,21,21,21,22,85,Self,0,6750000,profit
P_006251,2024-09-10,Krishna Nizamabad Airflow Installation,Government (MNRE),Telangana,Nizamabad,Rural,U_000746,Raghav Biswas,8722045289,raghav_biswas@outlook.com,6.95,260,Light Breeze,West,12.1,2024,10.34,11.49,21,21,21,0,63,Professional,75000,10815000,profit
P_006252,2025-12-24,Om Kottayam Prana Terminal,Private,Kerala,Kottayam,Semi-Urban,U_000765,Wahab Kulkarni,7455099851,wkulkarni26@outlook.com,7.06,161,Light Breeze,South,13.65,2025,3.76,4.18,8,8,0,8,24,Self,0,2080000,profit
P_006253,2023-01-22,Kollam Wind Farm IX,Private,Kerala,Kollam,Urban,U_000977,Oviya Ghosh,8937570423,oviya3288@hotmail.com,13.51,100,Moderate,East,13.99,2023,43.54,48.38,16,16,20,16,68,Professional,75000,10460000,profit
P_006254,2024-10-06,Porbandar Wind Farm I,Private,Gujarat,Porbandar,Rural,U_001025,Lajita Chauhan,9016884007,lajitac1985@hotmail.com,7.67,37,Light Breeze,North,10.19,2024,7.5,8.33,20,20,23,24,87,Professional,75000,13225000,profit
P_006255,2024-09-15,Shri Bhopal Velocity Station,Government (MNRE),Madhya Pradesh,Bhopal,Semi-Urban,U_000859,Lajita Chakraborty,7065260978,l.chakraborty1998@hotmail.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,26,0,0,26,Professional,75000,4030000,no_change
P_006256,2024-02-26,Jaipur Wind Farm V,Government (MNRE),Rajasthan,Jaipur,Semi-Urban,U_001322,Ojas Saini,7977445098,ojass1986@outlook.com,9.35,320,Moderate,North,13.11,2024,7.52,8.35,9,9,14,11,43,Professional,75000,6465000,profit
P_006257,2023-03-25,Thanjavur Wind Farm IV,Government (MNRE),Tamil Nadu,Thanjavur,Rural,U_000092,Abhimanyu Arora,9685819538,aarora46@gmail.com,12.51,47,Moderate,East,13.61,2023,43.76,48.62,28,28,28,31,115,Professional,75000,17675000,profit
P_006258,2022-06-22,Kurnool Wind Farm IX,Government (MNRE),Andhra Pradesh,Kurnool,Rural,U_000668,Henry Mukherjee,8201692951,henry_mukherjee@outlook.com,9.82,254,Moderate,West,15.21,2022,20.49,22.77,17,17,18,19,71,Self,0,5560000,profit
P_006259,2023-06-01,Thoothukudi Wind Farm I,Commercial,Tamil Nadu,Thoothukudi,Rural,U_000801,Karan Hussain,8441164914,karanh2000@hotmail.com,16.32,262,Strong,West,16.22,2023,28.38,31.53,7,7,10,12,36,Professional,75000,5270000,profit
P_006260,2024-02-24,Shivpuri Wind Farm VI,Private,Madhya Pradesh,Shivpuri,Urban,U_000015,Nandini Grover,7959693885,nandini.grover78@outlook.com,6.73,162,Light Breeze,South,14.01,2024,8.53,9.48,19,19,24,24,86,Professional,75000,12980000,profit
P_006261,2023-06-28,Rajpura Wind Farm VI,Commercial,Punjab,Rajpura,Rural,U_001012,Yasti Ramakrishnan,9337156397,yasti.ramakrishnan2@hotmail.com,5.43,247,Light Breeze,West,11.63,2023,6.48,7.2,21,21,23,0,65,Professional,75000,11085000,profit
P_006262,2022-12-28,Telangana Prana Ridge,Government (MNRE),Telangana,Nalgonda,Semi-Urban,U_000406,Kai Lodha,8355098397,kail1993@hotmail.com,8.34,313,Moderate,West,12.07,2022,14.77,16.41,20,20,22,20,82,Professional,75000,12670000,profit
P_006263,2022-05-19,Andhra Storm Site,Industrial,Andhra Pradesh,Chittoor,Rural,U_000783,Reva Ali,9138439162,ali.reva557@hotmail.com,11.96,311,Moderate,West,11.32,2022,8.49,9.43,5,0,10,6,21,Professional,75000,3105000,profit
P_006264,2024-04-21,Jhunjhunu Wind Farm VI,Private,Rajasthan,Jhunjhunu,Semi-Urban,U_000170,Samuel Ibrahim,7609266020,samuel.ibrahim96@gmail.com,13.0,154,Moderate,South,15.88,2024,57.99,64.43,23,23,23,23,92,Self,0,7360000,profit
P_006265,2021-05-12,Karnataka Sameer Unit,Co-operative,Karnataka,Shimoga,Semi-Urban,U_001199,Jason Aggarwal,7261968168,j.aggarwal1974@hotmail.com,10.06,270,Moderate,West,14.0,2021,8.14,9.04,8,8,13,11,40,Professional,75000,5950000,profit
P_006266,2023-11-12,Karnataka Climate Utility,Commercial,Karnataka,Mandya,Semi-Urban,U_000814,Zilmil Karthik,7993875614,karthik.zilmil594@hotmail.com,8.33,168,Moderate,South,14.68,2023,20.78,11.62,16,16,18,0,50,Self,0,4760000,loss
P_006267,2024-03-12,Tamil Pulse Systems,Co-operative,Tamil Nadu,Madurai,Rural,U_000073,Varenya Pillai,7020080366,varenya.pillai14@outlook.com,13.26,83,Moderate,East,12.24,2024,31.14,34.6,24,24,24,26,98,Professional,75000,15090000,profit
P_006268,2024-06-10,Bhairav Ramagundam Velocity Plains,Commercial,Telangana,Ramagundam,Rural,U_000051,Dalbir Garg,8380351207,dalbirg1993@yahoo.com,5.4,198,Light Breeze,South,15.76,2024,6.0,6.67,14,14,19,18,65,Self,0,4900000,profit
P_006269,2023-01-22,Jalandhar Wind Farm I,Private,Punjab,Jalandhar,Semi-Urban,U_000239,Pavani Kazmi,9471483737,kazmi.pavani908@outlook.com,7.97,83,Light Breeze,East,11.2,2023,8.19,9.1,17,17,18,0,52,Professional,75000,8890000,profit
P_006270,2024-07-14,Om Dindigul Tejas Heights,Industrial,Tamil Nadu,Dindigul,Rural,U_001203,Janani Kamat,8231810363,janani_kamat@yahoo.com,7.8,215,Light Breeze,South,11.85,2024,15.85,7.41,13,13,0,17,43,Professional,75000,6725000,loss
P_006271,2023-06-17,Telangana Cirrus Infrastructure,Government (MNRE),Telangana,Palwancha,Semi-Urban,U_000507,Balendra Salunkhe,8675696867,balendra.salunkhe92@hotmail.com,7.83,266,Light Breeze,West,13.19,2023,14.44,16.04,24,24,27,26,101,Professional,75000,15495000,profit
P_006272,2024-08-12,Tulja Vellore Whirl Energy,Government (MNRE),Tamil Nadu,Vellore,Rural,U_001156,Wakeeta Aggarwal,9104832224,wakeeta.aggarwal64@hotmail.com,9.2,188,Moderate,South,12.37,2024,5.2,5.78,6,6,7,0,19,Professional,75000,3225000,profit
P_006273,2022-12-13,Venkatesh Palakkad Crosswind Cluster,Co-operative,Kerala,Palakkad,Rural,U_000472,Indali Srinivasan,8500477307,indali.srinivasan31@hotmail.com,7.73,299,Light Breeze,West,13.43,2022,20.48,22.76,29,29,32,34,124,Professional,75000,18910000,profit
P_006274,2025-07-12,Subramani Jodhpur Surge Array,Private,Rajasthan,Jodhpur,Urban,U_000970,Unnati Malik,8469839958,unnati.malik1@yahoo.com,9.5,263,Moderate,West,13.21,2025,22.74,25.27,26,26,29,29,110,Self,0,8590000,profit
P_006275,2024-03-07,Kothagudem Wind Farm VII,Commercial,Telangana,Kothagudem,Semi-Urban,U_001352,Chaaya Varadarajan,8640529605,chaaya_varadarajan@yahoo.com,13.48,348,Moderate,North,15.27,2024,11.12,12.35,6,0,6,10,22,Professional,75000,3210000,profit
P_006276,2021-07-28,Vishnu Srikakulam Wave Estate,Co-operative,Andhra Pradesh,Srikakulam,Urban,U_000221,Maanas Chauhan,8595484631,chauhan.maanas113@gmail.com,0.0,0,NA,NA,0.0,2021,0.0,0.0,0,6,0,9,15,Professional,75000,1875000,no_change
P_006277,2023-09-16,Devi Sikar Samir Tower,Private,Rajasthan,Sikar,Semi-Urban,U_000251,Yashodhara Naik,9532324688,naik.yashodhara547@yahoo.com,10.82,248,Moderate,West,12.91,2023,11.54,12.82,10,10,15,13,48,Professional,75000,7190000,profit
P_006278,2023-02-08,Shree Bathinda Anila Hub,Industrial,Punjab,Bathinda,Semi-Urban,U_000236,Yahvi Karthik,7829941847,yahvi.karthik20@gmail.com,2.51,187,Calm,South,14.02,2023,1.8,2.0,30,30,32,0,92,Professional,75000,15720000,profit
P_006279,2023-01-06,Morbi Wind Farm III,Government (MNRE),Gujarat,Morbi,Semi-Urban,U_001410,Waida Krishnamurthy,7928795236,waida.krishnamurthy81@outlook.com,8.98,247,Moderate,West,11.2,2023,47.36,23.73,30,30,0,34,94,Professional,75000,14970000,loss
P_006280,2024-06-04,Andhra Nimbus Circle,Private,Andhra Pradesh,Kadapa,Rural,U_001093,Rachita Ahmed,8732431706,ahmed.rachita524@yahoo.com,5.65,242,Light Breeze,West,13.78,2024,7.94,8.82,21,21,21,24,87,Self,0,6810000,profit
P_006281,2024-11-04,Madhya Surge Array,Commercial,Madhya Pradesh,Morena,Semi-Urban,U_000055,Keya Koli,8737886069,keya_koli@yahoo.com,6.3,323,Light Breeze,North,12.96,2024,2.9,3.22,10,10,0,14,34,Professional,75000,5270000,profit
P_006282,2025-08-25,Jabalpur Wind Farm V,Co-operative,Madhya Pradesh,Jabalpur,Semi-Urban,U_000862,Yatin Syed,7179925130,y.syed1996@hotmail.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,20,0,21,41,Professional,75000,5305000,no_change
P_006283,2021-09-18,Telangana Cirrus Division,Government (MNRE),Telangana,Siricilla,Rural,U_000021,Ishwar Bhosale,8778081658,ishwarb1980@yahoo.com,8.7,180,Moderate,South,15.33,2021,32.21,35.79,29,29,29,33,120,Professional,75000,18400000,profit
P_006284,2022-06-08,Datta Shivpuri Surge Commons,Private,Madhya Pradesh,Shivpuri,Urban,U_000094,Jeremiah Joshi,9708915466,jeremiah_joshi@hotmail.com,5.95,195,Light Breeze,South,9.82,2022,23.06,12.15,28,28,29,32,117,Professional,75000,17915000,loss
P_006285,2024-02-20,Madhya Cumulus Vidyut,Industrial,Madhya Pradesh,Dewas,Semi-Urban,U_001125,Thomas Shenoy,8911763501,thomass1986@hotmail.com,5.58,187,Light Breeze,South,11.32,2024,3.43,3.81,13,13,15,16,57,Professional,75000,8645000,profit
P_006286,2025-01-01,Punjab Gust Systems,Commercial,Punjab,Pathankot,Urban,U_000365,Liam Bhat,8061529463,liam.bhat85@gmail.com,7.8,267,Light Breeze,West,14.8,2025,14.11,15.68,20,20,21,22,83,Professional,75000,12745000,profit
P_006287,2022-04-04,Kali Vatakara Air Valley,Co-operative,Kerala,Vatakara,Rural,U_000497,Waida Shetty,7233752281,w.shetty1996@yahoo.com,5.02,360,Light Breeze,North,15.9,2022,10.96,12.18,28,28,28,0,84,Professional,75000,14420000,profit
P_006288,2021-01-05,Om Visakhapatnam Monsoon Point,Co-operative,Andhra Pradesh,Visakhapatnam,Rural,U_000900,Vrinda Jain,9612644504,jain.vrinda635@outlook.com,6.66,255,Light Breeze,West,17.9,2021,14.23,11.56,18,18,21,21,78,Self,0,6030000,loss
P_006289,2025-01-06,Kali Burhanpur Storm Operations,Private,Madhya Pradesh,Burhanpur,Rural,U_000867,Karan Biswas,7216138887,karan.biswas2@hotmail.com,6.85,116,Light Breeze,East,10.88,2025,21.58,11.55,28,28,29,29,114,Professional,75000,17600000,loss
P_006290,2023-08-20,Punjab Atmos Estate,Industrial,Punjab,Hoshiarpur,Urban,U_000628,Kashish Sutar,7735537512,k.sutar1995@yahoo.com,3.57,192,Light Breeze,South,14.87,2023,2.12,2.35,11,11,11,14,47,Professional,75000,7135000,profit
P_006291,2023-05-21,Punjab Gust Reserve,Industrial,Punjab,Ludhiana,Rural,U_001248,Alka Rao,7608231488,alka.rao78@hotmail.com,5.83,5,Light Breeze,North,13.76,2023,2.06,2.29,6,6,9,11,32,Professional,75000,4650000,profit
P_006292,2024-01-08,Narayan Nagercoil Gale Utility,Commercial,Tamil Nadu,Nagercoil,Rural,U_000233,Lipika Singhal,8008353388,l.singhal1976@gmail.com,14.84,165,Strong,South,12.25,2024,22.15,24.61,11,11,15,14,51,Professional,75000,7675000,profit
P_006293,2024-03-17,Tulja Bharatpur Velocity Complex,Private,Rajasthan,Bharatpur,Urban,U_001314,Libni Rane,9239017535,libni_rane@gmail.com,9.18,294,Moderate,West,17.55,2024,9.16,10.18,8,8,11,12,39,Professional,75000,5785000,profit
P_006294,2024-01-02,Sant Valsad Climate Urja,Commercial,Gujarat,Valsad,Urban,U_001072,Yug Bhat,7504364877,yug6289@yahoo.com,9.81,258,Moderate,West,9.98,2024,49.26,22.75,27,27,29,28,111,Professional,75000,17115000,loss
P_006295,2022-10-05,Maharashtra Samir Arena,Government (MNRE),Maharashtra,Latur,Rural,U_000542,Yashodhara Mirza,9320712593,ymirza62@outlook.com,10.52,335,Moderate,North,11.09,2022,7.73,8.59,9,0,11,11,31,Professional,75000,4665000,profit
P_006296,2024-11-08,Krishna Ponnani Crosswind Project,Private,Kerala,Ponnani,Semi-Urban,U_001435,Widisha Bhatt,9928290260,widisha6486@hotmail.com,14.22,284,Strong,West,11.94,2024,81.27,36.48,17,17,17,20,71,Self,0,5530000,loss
P_006297,2022-02-13,Shiv Firozpur Cumulus Division,Industrial,Punjab,Firozpur,Rural,U_001141,Hemangini Qureshi,7108687520,qureshi.hemangini653@outlook.com,15.91,316,Strong,North,17.67,2022,85.53,95.03,30,30,30,30,120,Professional,75000,18600000,profit
P_006298,2025-10-25,Madhya Pressure Zone,Co-operative,Madhya Pradesh,Singrauli,Semi-Urban,U_000429,Zaitra Sharma,8819866392,z.sharma1975@yahoo.com,4.61,76,Light Breeze,East,14.05,2025,2.07,2.3,9,9,9,9,36,Self,0,2880000,profit
P_006299,2024-05-08,Kerala Anila Range,Industrial,Kerala,Vatakara,Rural,U_000857,Osha Kulkarni,7124660390,kulkarni.osha784@outlook.com,12.26,192,Moderate,South,15.96,2024,54.82,60.91,27,0,29,0,56,Professional,75000,9990000,profit
